"","sX","sY","sZ"
"105",-0.043181681775086,-0.185949375342286,0.126736138594083
"106",-0.0426125666395425,-0.178045783686677,0.128496516348411
"107",-0.0420003253053072,-0.170140998850113,0.130106065245182
"108",-0.0413471339852679,-0.162235073862857,0.131568398548818
"109",-0.0406551688923127,-0.154328061755176,0.132887129523741
"110",-0.0399266062393296,-0.146420015557333,0.134065871434372
"111",-0.0391636222392066,-0.138510988299594,0.135108237545133
"112",-0.0383683931048317,-0.130601033012222,0.136017841120446
"113",-0.0375430950490929,-0.122690202725484,0.136798295424733
"114",-0.0366899042848783,-0.114778550469642,0.137453213722415
"115",-0.0358109970250758,-0.106866129274963,0.137986209277915
"116",-0.0349085494825735,-0.0989529921717101,0.138400895355654
"117",-0.0339847378702594,-0.0910391921901489,0.138700885220054
"118",-0.0330417384010214,-0.0831247823605438,0.138889792135536
"119",-0.0320817272877476,-0.0752098157131594,0.138971229366523
"120",-0.031106880743326,-0.0672943452782606,0.138948810177436
"121",-0.0301193749806446,-0.0593784240861119,0.138826147832696
"122",-0.0291213862125914,-0.0514621051669782,0.138606855596727
"123",-0.0281150906520544,-0.0435454415511238,0.138294546733949
"124",-0.0271026645119217,-0.0356284862688138,0.137892834508784
"125",-0.0260862840050812,-0.0277112923503126,0.137405332185655
"126",-0.0250681253444209,-0.0197939128258851,0.136835653028982
"127",-0.0240503647428288,-0.0118764007257958,0.136187410303188
"128",-0.0230351784131931,-0.00395880908030951,0.135464217272694
"129",-0.0220247425684016,0.00395880908030908,0.134669687201922
"130",-0.0210212334213424,0.0118764007257954,0.133807433355294
"131",-0.0200268271849035,0.0197939128258846,0.132881068997232
"132",-0.0190437000719728,0.0277112923503121,0.131894207392157
"133",-0.0180740282954385,0.0356284862688135,0.130850461804492
"134",-0.0171199880681885,0.0435454415511235,0.129753445498657
"135",-0.0161837556031108,0.0514621051669778,0.128606771739076
"136",-0.0152675071130934,0.0593784240861115,0.127414053790169
"137",-0.0143734188110244,0.0672943452782602,0.126178904916358
"138",-0.0135036669097917,0.075209815713159,0.124904938382065
"139",-0.0126604276222834,0.0831247823605433,0.123595767451712
"140",-0.0118458771613875,0.0910391921901484,0.122255005389721
"141",-0.0110621917399919,0.0989529921717098,0.120886265460513
"142",-0.0103115475709847,0.106866129274962,0.11949316092851
"143",-0.00959612086725394,0.114778550469642,0.118079305058135
"144",-0.00891808784168755,0.122690202725483,0.116648311113808
"145",-0.00827962470717358,0.130601033012222,0.115203792359951
"146",-0.00768290767660003,0.138510988299593,0.113749362060987
"147",-0.0071301129628549,0.146420015557333,0.112288633481337
"148",-0.00662341677882621,0.154328061755176,0.110825219885423
"149",-0.00616499533740196,0.162235073862857,0.109362734537666
"150",-0.00575702485147018,0.170140998850112,0.107904790702489
"151",-0.00540168153391886,0.178045783686677,0.106455001644313
"152",-0.00510114159763602,0.185949375342286,0.10501698062756
"153",-0.00485758125550965,0.193851720786675,0.103594340916651
"154",-0.00467317672042778,0.201752766989579,0.102190695776009
"155",-0.00454906488452232,0.209652482876055,0.100809631774512
"156",-0.00448222535690082,0.217550925192446,0.0994546286988643
"157",-0.00446859842591475,0.225448172640414,0.0981291396402268
"158",-0.00450412437991559,0.233344303921625,0.0968366176897607
"159",-0.00458474350725478,0.241239397737741,0.0955805159386273
"160",-0.00470639609628381,0.249133532790427,0.0943642874779874
"161",-0.00486502243535414,0.257026787781346,0.0931913853990024
"162",-0.00505656281281723,0.264919241412162,0.092065262792833
"163",-0.00527695751702454,0.272810972384539,0.0909893727506406
"164",-0.00552214683632756,0.280702059400141,0.0899671683635861
"165",-0.00578807105907774,0.288592581160632,0.0890021027228306
"166",-0.00607067047362654,0.296482616367674,0.0880976289195352
"167",-0.00636588536832544,0.304372243722934,0.087257200044861
"168",-0.0066696560315259,0.312261541928073,0.086484269189969
"169",-0.00697792275157938,0.320150589684756,0.0857822894460204
"170",-0.00728662581683736,0.328039465694646,0.0851547139041762
"171",-0.0075917055156513,0.335928248659408,0.0846049956555975
"172",-0.00788910213637266,0.343817017280705,0.0841365877914454
"173",-0.00817475596735293,0.351705850260202,0.0837529434028809
"174",-0.00844460729694354,0.359594826299561,0.0834575155810652
"175",-0.00869459641349597,0.367484024100447,0.0832537574171592
"176",-0.0089206636053617,0.375373522364523,0.0831451220023241
"177",-0.00911874916089218,0.383263399793453,0.083135062427721
"178",-0.00928479336843889,0.391153735088902,0.083227031784511
"179",-0.00941473651635328,0.399044606952532,0.083424483163855
"180",-0.00950451889298683,0.406936094086008,0.0837308696569142
"181",-0.009550080786691,0.414828275190994,0.0841496443548497
"182",-0.00954736248581726,0.422721228969153,0.0846842603488226
"183",-0.00949230427871707,0.43061503412215,0.0853381707299939
"184",-0.0093808464537419,0.438509769351647,0.0861148285895247
"185",-0.00920892929924322,0.446405513359308,0.087017687018576
"186",-0.00897249310357249,0.454302344846799,0.0880501991083091
"187",-0.00866747815508118,0.462200342515782,0.0892158179498848
"188",-0.00828982474212075,0.47009958506792,0.0905179966344644
"189",-0.00783547315304266,0.47800015120488,0.0919601882532089
"190",-0.0073003636761984,0.485902119628322,0.0935458458972794
"191",-0.00668043659993943,0.493805569039912,0.0952784226578369
"192",-0.0059716322126172,0.501710578141314,0.0971613716260425
"193",-0.00516989080258319,0.509617225634191,0.0991981458930573
"194",-0.00427115265818886,0.517525590220207,0.101392198550042
"195",-0.00327135806778569,0.525435750601025,0.103746982688159
"196",-0.00216644731972512,0.533347785478311,0.106265951398568
"197",-0.000952360702358597,0.541261773553727,0.10895255777243
"198",0.000374961495962336,0.549177793528936,0.111810254900907
"199",0.00181957898688626,0.557095924105604,0.11484249587516
"200",0.00338555148206171,0.565016243985394,0.11805273378635
"201",0.00507693869313721,0.57293883186997,0.121444421725637
"202",0.0068978003317613,0.580863766460995,0.125021012784183
"203",0.00885219610958251,0.588791126460133,0.128785960053149
"204",0.0109441857382494,0.596720990569049,0.132742716623697
"205",0.0131778289294105,0.604653437489405,0.136894735586986
"206",0.0155549411239205,0.612588470195884,0.141242130256453
"207",0.0180683606794595,0.62052578875524,0.145771654834628
"208",0.0207086816829135,0.628465017507244,0.150466723746319
"209",0.0234664982211687,0.636405780791669,0.15531075141633
"210",0.0263324043811114,0.644347702948286,0.160287152269467
"211",0.0292969942496275,0.652290408316867,0.165379340730537
"212",0.0323508619136035,0.660233521237185,0.170570731224344
"213",0.0354846014599254,0.668176666049011,0.175844738175695
"214",0.0386888069754792,0.676119467092117,0.181184776009395
"215",0.0419540725471514,0.684061548706275,0.18657425915025
"216",0.0452709922618279,0.692002535231257,0.191996602023067
"217",0.048630160206395,0.699942051006834,0.197435219052649
"218",0.0520221704677388,0.70787972037278,0.202873524663805
"219",0.0554376171327456,0.715815167668865,0.208294933281338
"220",0.0588670942883014,0.723748017234861,0.213682859330056
"221",0.0623011960212926,0.731677893410542,0.219020717234764
"222",0.065730516418605,0.739604420535678,0.224291921420266
"223",0.0691456495671251,0.747527222950041,0.229479886311371
"224",0.0725371895537389,0.755445924993403,0.234568026332882
"225",0.0758957304653326,0.763360151005536,0.239539755909606
"226",0.0792118663887924,0.771269525326213,0.244378489466349
"227",0.0824761914110045,0.779173672295205,0.249067641427916
"228",0.085679299618855,0.787072216252283,0.253590626219113
"229",0.0888117850992301,0.794964781537221,0.257930858264746
"230",0.0918642419390159,0.80285099248979,0.262071751989621
"231",0.0948272642250987,0.81073047344976,0.265996721818543
"232",0.0976914460443645,0.818602848756906,0.269689182176319
"233",0.1004473814837,0.826467742750999,0.273132547487753
"234",0.10308566462999,0.83432477977181,0.276310232177653
"235",0.105596889570122,0.842173584159111,0.279205650670822
"236",0.107971650390982,0.850013780252674,0.281802217392069
"237",0.110200541179456,0.857844992392273,0.284083346766197
"238",0.11227415602243,0.865666844917676,0.286032453218013
"239",0.11418308900679,0.873478962168658,0.287632951172322
"240",0.115917934219423,0.881280968484991,0.288868255053931
"241",0.117469285747214,0.889072488206445,0.289721779287646
"242",0.11882773767705,0.896853145672793,0.290176938298271
"243",0.119983884095817,0.904622565223806,0.290217146510612
"244",0.120928319090401,0.912380371199258,0.289825818349477
"245",0.121651636747688,0.920126187938919,0.288986368239669
"246",0.122144431154565,0.927859639782561,0.287682210605995
"247",0.122397296397917,0.935580351069957,0.285896759873262
"248",0.122400826564632,0.943287946140879,0.283613430466273
"249",0.122145615741594,0.950982049335098,0.280815636809836
"250",0.12162225801569,0.958662284992386,0.277486793328756
"251",0.120821347473806,0.966328277452514,0.273610314447839
"252",0.119733478202829,0.973979651055257,0.269169614591891
"253",0.118349244289645,0.981616030140384,0.264148108185717
"254",0.116659239821139,0.989237039047668,0.258529209654123
"255",0.114654058884198,0.996842302116881,0.252296333421915
"256",0.112324295565709,1.00443144368779,0.245432893913899
