"","sX","sY","sZ"
"108",0.0175776647652906,-0.162235073862978,0.0993346590428909
"109",0.0170541108816036,-0.154328061755295,0.0995728024415174
"110",0.0165075811426971,-0.14642001555745,0.0997468348729259
"111",0.015939160653418,-0.138510988299708,0.0998564763394837
"112",0.0153499345186131,-0.130601033012333,0.0999014468435579
"113",0.0147409878431291,-0.12269020272559,0.0998814663875157
"114",0.0141134057318128,-0.114778550469744,0.0997962549737243
"115",0.0134682732895109,-0.10686612927506,0.0996455326045508
"116",0.0128066756210703,-0.0989529921718017,0.0994290192823625
"117",0.0121296978313378,-0.0910391921902347,0.0991464350095265
"118",0.01143842502516,-0.0831247823606234,0.09879749978841
"119",0.0107339423073838,-0.0752098157132324,0.0983819336213801
"120",0.010017334782856,-0.0672943452783267,0.0978994565108041
"121",0.00928968755642324,-0.059378424086171,0.0973497884590492
"122",0.00855208573293242,-0.0514621051670298,0.0967326494684824
"123",0.00780561441723027,-0.0435454415511678,0.096047759541471
"124",0.00705135871416357,-0.03562848626885,0.0952948386803822
"125",0.00629040372857911,-0.0277112923503409,0.0944736068875831
"126",0.00552383456532365,-0.0197939128259054,0.0935837841654409
"127",0.00475273632924395,-0.0118764007258079,0.0926250905163228
"128",0.00397819412518682,-0.00395880908031345,0.091597245942596
"129",0.00320129305799902,0.00395880908031334,0.0904999704466277
"130",0.00242311823252732,0.0118764007258078,0.0893329840307849
"131",0.0016447547536185,0.0197939128259051,0.088096006697435
"132",0.000867287726119328,0.0277112923503407,0.086788758448945
"133",9.18022548765694e-05,0.03562848626885,0.0854109592876822
"134",-0.000680616555262963,0.0435454415511678,0.0839623292160138
"135",-0.00144888359945251,0.0514621051670297,0.0824425882363069
"136",-0.00221191377284531,0.0593784240861709,0.0808514563509286
"137",-0.00296862197059458,0.0672943452783266,0.0791886535622462
"138",-0.00371792308785353,0.0752098157132323,0.0774538998726269
"139",-0.00445873201977541,0.0831247823606232,0.0756469152844379
"140",-0.00518996366151343,0.0910391921902344,0.0737674198000462
"141",-0.00591053290822084,0.0989529921718017,0.071815133421819
"142",-0.00661935465505082,0.10686612927506,0.0697897761521237
"143",-0.00731534379715661,0.114778550469744,0.0676910679933273
"144",-0.00799741522969145,0.12269020272559,0.065518728947797
"145",-0.00866448384780855,0.130601033012333,0.0632724790179001
"146",-0.00931546454666114,0.138510988299708,0.0609520382060036
"147",-0.00994927222140245,0.14642001555745,0.0585571265144747
"148",-0.0105648217671857,0.154328061755295,0.0560874639456807
"149",-0.0111610280791641,0.162235073862978,0.0535427705019886
"150",-0.0117368060524909,0.170140998850234,0.0509227661857658
"151",-0.0122910705823193,0.178045783686799,0.0482271709993793
"152",-0.0128227365638026,0.185949375342408,0.0454557049451964
"153",-0.0133307188920939,0.193851720786795,0.0426080880255842
"154",-0.0138139324623465,0.201752766989697,0.0396840402429099
"155",-0.0142715284692967,0.20965248287617,0.0366840131689524
"156",-0.0147036033060129,0.217550925192557,0.0336113846531372
"157",-0.0151104896651467,0.225448172640521,0.0304702641143016
"158",-0.0154925202393497,0.233344303921727,0.0272647609712831
"159",-0.0158500277212733,0.241239397737837,0.0239989846429189
"160",-0.0161833448035691,0.249133532790516,0.0206770445480462
"161",-0.0164928041788886,0.257026787781428,0.0173030501055023
"162",-0.0167787385398834,0.264919241412237,0.0138811107341246
"163",-0.017041480579205,0.272810972384606,0.0104153358527504
"164",-0.017281362989505,0.280702059400199,0.00690983488021696
"165",-0.0174987184634349,0.288592581160681,0.00336871723536145
"166",-0.0176938796936462,0.296482616367715,-0.000203907662978621
"167",-0.0178671793727905,0.304372243722964,-0.00380393039596604
"168",-0.0180189501935192,0.312261541928094,-0.00742724154476351
"169",-0.0181495248484841,0.320150589684766,-0.0110697316905337
"170",-0.0182592360303365,0.328039465694647,-0.0147272914144394
"171",-0.018348416431728,0.335928248659398,-0.0183958112976433
"172",-0.0184173987453101,0.343817017280685,-0.022071181921308
"173",-0.0184665156637345,0.351705850260171,-0.0257492938665964
"174",-0.0184960998796526,0.35959482629952,-0.0294260377146709
"175",-0.018506484085716,0.367484024100395,-0.0330973040466945
"176",-0.0184980009745761,0.375373522364461,-0.0367589834438297
"177",-0.0184709832388847,0.383263399793381,-0.0404069664872392
"178",-0.0184257635712931,0.39115373508882,-0.0440371437580859
"179",-0.0183626746644529,0.399044606952441,-0.0476454058375323
"180",-0.0182820492110157,0.406936094085907,-0.0512276433067413
"181",-0.0181842199036329,0.414828275190884,-0.0547797467468755
"182",-0.0180695194349562,0.422721228969034,-0.0582976067390975
"183",-0.0179382804976371,0.430615034122022,-0.06177711386457
"184",-0.0177908357843271,0.438509769351511,-0.0652141587044559
"185",-0.0176275179876778,0.446405513359165,-0.0686046318399178
"186",-0.0174486598003406,0.454302344846649,-0.0719444238521184
"187",-0.0172545939149671,0.462200342515625,-0.0752294253222203
"188",-0.017045653024209,0.470099585067758,-0.0784555268313864
"189",-0.0168221698207176,0.478000151204712,-0.0816186189607794
"190",-0.0165844769971445,0.48590211962815,-0.0847145922915618
"191",-0.0163329072461413,0.493805569039737,-0.0877393374048964
"192",-0.0160677932603596,0.501710578141136,-0.0906887448819459
"193",-0.0157894677324508,0.509617225634011,-0.093558705303873
"194",-0.0154982633550665,0.517525590220025,-0.0963451092518405
"195",-0.0151945128208582,0.525435750600844,-0.0990438473070109
"196",-0.0148785488224774,0.53334778547813,-0.101650810050547
"197",-0.0145507040525758,0.541261773553548,-0.104161888063612
"198",-0.0142113112038048,0.549177793528761,-0.106572971927368
"199",-0.013860702968816,0.557095924105433,-0.108879952222977
"200",-0.0134992120402609,0.565016243985228,-0.111078719531603
"201",-0.0131271711107911,0.57293883186981,-0.113165164434409
"202",-0.012744912873058,0.580863766460842,-0.115135177512556
"203",-0.0123527700197133,0.58879112645999,-0.116984649347208
"204",-0.0119510752434085,0.596720990568916,-0.118709470519527
"205",-0.011540161236795,0.604653437489284,-0.120305531610676
"206",-0.0111207929686236,0.612588470195776,-0.121769082055456
"207",-0.0106954645120411,0.620525788755146,-0.123097806703219
"208",-0.0102671022162936,0.628465017507166,-0.124289749256953
"209",-0.00983863243062713,0.636405780791607,-0.12534295341965
"210",-0.00941298150428763,0.644347702948241,-0.126255462894299
"211",-0.00899307578652115,0.652290408316841,-0.12702532138389
"212",-0.00858184162657371,0.660233521237177,-0.127650572591412
"213",-0.0081822053736913,0.668176666049022,-0.128129260219856
"214",-0.00779709337711997,0.676119467092148,-0.128459427972211
"215",-0.00742943198610572,0.684061548706326,-0.128639119551467
"216",-0.00708214754989457,0.692002535231327,-0.128666378660614
"217",-0.00675816641773252,0.699942051006924,-0.128539249002642
"218",-0.00646041493886561,0.707879720372889,-0.12825577428054
"219",-0.00619181946253983,0.715815167668994,-0.127813998197298
"220",-0.0059553063380012,0.723748017235009,-0.127211964455907
"221",-0.00575380191449574,0.731677893410707,-0.126447716759355
"222",-0.00559023254126948,0.73960442053586,-0.125519298810633
"223",-0.00546752456756841,0.74752722295024,-0.12442475431273
"224",-0.00538860434263856,0.755445924993617,-0.123162126968637
"225",-0.00535639821572594,0.763360151005765,-0.121729460481343
"226",-0.00537383253607657,0.771269525326455,-0.120124798553838
"227",-0.00544383365293646,0.779173672295458,-0.118346184889112
"228",-0.00556932791555163,0.787072216252546,-0.116391663190154
"229",-0.0057532416731681,0.794964781537493,-0.114259277159955
"230",-0.00599850127503186,0.802850992490067,-0.111947070501504
"231",-0.00630803307038895,0.810730473450042,-0.10945308691779
"232",-0.00668476340848538,0.81860284875719,-0.106775370111805
"233",-0.00713161863856716,0.826467742751283,-0.103911963786537
"234",-0.00765152510988031,0.834324779772091,-0.100860911644977
"235",-0.00824740917167083,0.842173584159388,-0.0976202573901141
"236",-0.00892219717318476,0.850013780252944,-0.0941880447249381
"237",-0.00967881546366813,0.857844992392531,-0.0905623173524389
"238",-0.0105201903923669,0.865666844917922,-0.0867411189756065
"239",-0.0114492483085271,0.873478962168888,-0.0827224932974305
"240",-0.0124689155613948,0.8812809684852,-0.0785044840209008
"241",-0.0135821185002159,0.889072488206631,-0.0740851348490073
"242",-0.0147917834742366,0.896853145672953,-0.0694624894847396
"243",-0.0161008368327027,0.904622565223936,-0.0646345916310877
"244",-0.0175122049248604,0.912380371199354,-0.0595994849910413
"245",-0.0190288140999556,0.920126187938978,-0.0543552132675901
"246",-0.0206535907072344,0.927859639782579,-0.0488998201637242
"247",-0.0223894610959427,0.935580351069929,-0.0432313493824333
"248",-0.0242393516153266,0.9432879461408,-0.0373478446267072
"249",-0.0262061886146321,0.950982049334964,-0.0312473495995356
"250",-0.0282928984431051,0.958662284992193,-0.0249279080039085
"251",-0.0305024074499919,0.966328277452258,-0.0183875635428155
"252",-0.0328376419845382,0.973979651054932,-0.0116243599192466
"253",-0.0353015283959903,0.981616030139985,-0.00463634083619131
"254",-0.037896993033594,0.98923703904719,0.00257845000336016
"255",-0.0406269622465954,0.996842302116319,0.0100219688964182
"256",-0.0434943623842405,1.00443144368714,0.0176961721399929
