"","sX","sY","sZ"
"105",0.250124260025137,-0.185949375342286,-0.0158515682214614
"106",0.253445665881925,-0.178045783686677,-0.0147513436384042
"107",0.256657074079625,-0.170140998850113,-0.0138351741089607
"108",0.259759007560862,-0.162235073862857,-0.0130962537454129
"109",0.262751989268266,-0.154328061755176,-0.0125277766600429
"110",0.265636542144462,-0.146420015557333,-0.012122936965133
"111",0.268413189132078,-0.138510988299594,-0.0118749287729653
"112",0.271082453173742,-0.130601033012222,-0.011776946195822
"113",0.273644857212079,-0.122690202725484,-0.0118221833459851
"114",0.276100924189718,-0.114778550469642,-0.012003834335737
"115",0.278451177049286,-0.106866129274963,-0.0123150932773596
"116",0.280696138733409,-0.0989529921717101,-0.0127491542831352
"117",0.282836332184715,-0.0910391921901489,-0.013299211465346
"118",0.284872280345832,-0.0831247823605438,-0.013958458936274
"119",0.286804506159386,-0.0752098157131594,-0.0147200908082015
"120",0.288633532568004,-0.0672943452782606,-0.0155773011934105
"121",0.290359882514314,-0.0593784240861119,-0.0165232842041833
"122",0.291984078940943,-0.0514621051669782,-0.017551233952802
"123",0.293506644790518,-0.0435454415511238,-0.0186543445515488
"124",0.294928103005666,-0.0356284862688138,-0.0198258101127058
"125",0.296248976529015,-0.0277112923503126,-0.0210588247485552
"126",0.297469788303191,-0.0197939128258851,-0.0223465825713791
"127",0.298591061270821,-0.0118764007257958,-0.0236822776934597
"128",0.299613318374534,-0.00395880908030951,-0.0250591042270791
"129",0.300537082556956,0.00395880908030908,-0.0264702562845195
"130",0.301362876760713,0.0118764007257954,-0.0279089279780631
"131",0.302091223928435,0.0197939128258846,-0.029368313419992
"132",0.302722647002746,0.0277112923503121,-0.0308416067225883
"133",0.303257668926276,0.0356284862688135,-0.0323220019981343
"134",0.30369681264165,0.0435454415511235,-0.033802693358912
"135",0.304040601091497,0.0514621051669778,-0.0352768749172037
"136",0.304289557218443,0.0593784240861115,-0.0367377407852914
"137",0.304444203965115,0.0672943452782602,-0.0381784850754574
"138",0.304505064274141,0.075209815713159,-0.0395923018999837
"139",0.304472661088148,0.0831247823605433,-0.0409723853711527
"140",0.304347517349762,0.0910391921901484,-0.0423119296012463
"141",0.304130156001612,0.0989529921717098,-0.0436041287025468
"142",0.303821099986324,0.106866129274962,-0.0448421767873363
"143",0.303420872246526,0.114778550469642,-0.046019267967897
"144",0.302929995724844,0.122690202725483,-0.047128596356511
"145",0.302348993363906,0.130601033012222,-0.0481633560654605
"146",0.301678388106339,0.138510988299593,-0.0491167412070276
"147",0.30091870289477,0.146420015557333,-0.0499819458934945
"148",0.300070460671826,0.154328061755176,-0.0507521642371434
"149",0.299134184380135,0.162235073862857,-0.0514205903502564
"150",0.298110396962324,0.170140998850112,-0.0519804183451157
"151",0.29699962136102,0.178045783686677,-0.0524248423340033
"152",0.295802380518849,0.185949375342286,-0.0527470564292016
"153",0.29451919737844,0.193851720786675,-0.0529402547429925
"154",0.293150594882419,0.201752766989579,-0.0529976313876584
"155",0.291697618904429,0.209652482876055,-0.0529143967056924
"156",0.290163407042168,0.217550925192446,-0.0526938259604325
"157",0.288551619824352,0.225448172640414,-0.0523412106454277
"158",0.286865917779696,0.233344303921625,-0.051861842254227
"159",0.285109961436913,0.241239397737741,-0.0512610122803795
"160",0.283287411324719,0.249133532790427,-0.0505440122174342
"161",0.281401927971828,0.257026787781346,-0.04971613355894
"162",0.279457171906954,0.264919241412162,-0.0487826677984461
"163",0.277456803658813,0.272810972384539,-0.0477489064295015
"164",0.275404483756119,0.280702059400141,-0.0466201409456552
"165",0.273303872727586,0.288592581160632,-0.0454016628404561
"166",0.271158631101929,0.296482616367674,-0.0440987636074535
"167",0.268972419407863,0.304372243722934,-0.0427167347401962
"168",0.266748898174102,0.312261541928073,-0.0412608677322333
"169",0.264491727929361,0.320150589684756,-0.0397364540771139
"170",0.262204569202354,0.328039465694646,-0.0381487852683869
"171",0.259891082521796,0.335928248659408,-0.0365031527996014
"172",0.257554928416402,0.343817017280705,-0.0348048481643065
"173",0.255199767414885,0.351705850260202,-0.033059162856051
"174",0.252829260045962,0.359594826299561,-0.0312713883683842
"175",0.250447066838346,0.367484024100447,-0.029446816194855
"176",0.248056848320751,0.375373522364523,-0.0275907378290124
"177",0.245662265021893,0.383263399793453,-0.0257084447644055
"178",0.243266977470487,0.391153735088902,-0.0238052284945833
"179",0.240874646195246,0.399044606952532,-0.0218863805130948
"180",0.238488931724885,0.406936094086008,-0.019957192313489
"181",0.236113494588119,0.414828275190994,-0.018022955389315
"182",0.233751995313662,0.422721228969153,-0.0160889612341218
"183",0.23140809443023,0.43061503412215,-0.0141605013414585
"184",0.229085452466536,0.438509769351647,-0.012242867204874
"185",0.226787729951295,0.446405513359308,-0.0103413503179174
"186",0.224518587413222,0.454302344846799,-0.00846124217413776
"187",0.222281685381031,0.462200342515782,-0.00660783426708405
"188",0.220080684383437,0.47009958506792,-0.0047864180903053
"189",0.217919244949155,0.47800015120488,-0.00300228513735052
"190",0.215801027606899,0.485902119628322,-0.00126072690176881
"191",0.213729692885384,0.493805569039912,0.000432965122890825
"192",0.211708901313324,0.501710578141314,0.00207349944307938
"193",0.209742313419434,0.509617225634191,0.00365558456524781
"194",0.207833589732428,0.517525590220207,0.00517392899584711
"195",0.205986390781021,0.525435750601025,0.00662324124132822
"196",0.204204377093928,0.533347785478311,0.00799822980814213
"197",0.202491209199864,0.541261773553727,0.00929360320273985
"198",0.200850547627542,0.549177793528936,0.0105040699315723
"199",0.199286052905677,0.557095924105604,0.0116243385010904
"200",0.197801385562985,0.565016243985394,0.0126491174177452
"201",0.196400206128179,0.57293883186997,0.0135731151879877
"202",0.195086175129974,0.580863766460995,0.0143910403182688
"203",0.193862953097085,0.588791126460133,0.0150976013150395
"204",0.192734200558227,0.596720990569049,0.0156875066847507
"205",0.191703578042113,0.604653437489405,0.0161554649338536
"206",0.190773253686325,0.612588470195884,0.0164983006807593
"207",0.189939426063902,0.62052578875524,0.0167213029917213
"208",0.189196801356753,0.628465017507244,0.0168318770449531
"209",0.188540085746785,0.636405780791669,0.0168374280186685
"210",0.187963985415903,0.644347702948286,0.0167453610910811
"211",0.187463206546016,0.652290408316867,0.0165630814404046
"212",0.187032455319029,0.660233521237185,0.0162979942448527
"213",0.18666643791685,0.668176666049011,0.015957504682639
"214",0.186359860521386,0.676119467092117,0.0155490179319773
"215",0.186107429314544,0.684061548706275,0.0150799391710811
"216",0.18590385047823,0.692002535231257,0.0145576735781643
"217",0.185743830194352,0.699942051006834,0.0139896263314404
"218",0.185622074644816,0.70787972037278,0.0133832026091232
"219",0.18553329001153,0.715815167668865,0.0127458075894263
"220",0.185472182476399,0.723748017234861,0.0120848464505634
"221",0.185433458221332,0.731677893410542,0.0114077243707481
"222",0.185411823428234,0.739604420535678,0.0107218465281942
"223",0.185401984279014,0.747527222950041,0.0100346181011154
"224",0.185398646955577,0.755445924993403,0.00935344426772523
"225",0.185396517639831,0.763360151005536,0.00868573020623747
"226",0.185390302513683,0.771269525326213,0.00803888109486577
"227",0.185374707759039,0.779173672295205,0.00742030211182381
"228",0.185344439557806,0.787072216252283,0.00683739843532527
"229",0.185294204091892,0.794964781537221,0.0062975752435838
"230",0.185218707543203,0.80285099248979,0.00580823771481313
"231",0.185112656093646,0.81073047344976,0.00537679102722691
"232",0.184970755925128,0.818602848756906,0.00501064035903881
"233",0.184787713219556,0.826467742750999,0.00471719088846252
"234",0.184558234158837,0.83432477977181,0.00450384779371171
"235",0.184277024924877,0.842173584159111,0.00437801625300005
"236",0.183938791699584,0.850013780252674,0.00434710144454124
"237",0.183538240664865,0.857844992392273,0.00441850854654894
"238",0.183070078002626,0.865666844917676,0.00459964273723684
"239",0.182529009894774,0.873478962168658,0.0048979091948186
"240",0.181909742523217,0.881280968484991,0.00532071309750791
"241",0.181206982069861,0.889072488206445,0.00587545962351844
"242",0.180415434716612,0.896853145672793,0.00656955395106388
"243",0.179529806645379,0.904622565223806,0.0074104012583579
"244",0.178544804038068,0.912380371199258,0.00840540672361417
"245",0.177455133076585,0.920126187938919,0.00956197552504641
"246",0.176255499942838,0.927859639782561,0.0108875128408682
"247",0.174940610818734,0.935580351069957,0.0123894238492933
"248",0.173505171886179,0.943287946140879,0.0140751137285354
"249",0.17194388932708,0.950982049335098,0.0159519876568081
"250",0.170251469323345,0.958662284992386,0.0180274508123252
"251",0.168422618056879,0.966328277452514,0.0203089083733002
"252",0.166452041709591,0.973979651055257,0.0228037655179469
"253",0.164334446463387,0.981616030140384,0.0255194274244791
"254",0.162064538500174,0.989237039047668,0.0284632992711102
"255",0.159637024001858,0.996842302116881,0.031642786236054
"256",0.157046609150347,1.00443144368779,0.0350652934975242
